# https://cds.cern.ch/record/2671035/plots#2
# Run 1+2 combined (black line)

# http://cms-results.web.cern.ch/cms-results/public-results/publications/HIG-17-023/CMS-HIG-17-023_Figure_009-b.png
# Combined 7+8+13 TeV (black line)

# Added
# Convolved with 10% theory error
# Subtracted minimum

# BR(h -> inv) -2 delta log-likelihood

0.06306306306306306 0.16818646385898972
0.06406406406406406 0.15387930772400332
0.06506506506506507 0.14010494307658106
0.06606606606606606 0.12689307124030644
0.06706706706706707 0.11427362615214504
0.06806806806806806 0.10227393823978263
0.06906906906906907 0.09091856705494142
0.07007007007007007 0.08022774966625013
0.07107107107107107 0.07021739619795138
0.07207207207207207 0.060898422312535824
0.07307307307307308 0.05227701667457295
0.07407407407407407 0.0443541734280172
0.07507507507507508 0.037126889444924926
0.07607607607607608 0.030587800283664455
0.07707707707707707 0.0247260680376364
0.07807807807807808 0.019529202580768176
0.07907907907907907 0.014981519544717489
0.08008008008008008 0.011068056470972674
0.08108108108108109 0.007769086908074881
0.08208208208208208 0.0050734048048789
0.08308308308308308 0.0029613457565180468
0.08408408408408408 0.0014197897682831292
0.08508508508508508 0.0004363346093222871
0.08608608608608609 0.0
0.08708708708708708 0.00010231366252316798
0.08808808808808809 0.0007373309990667716
0.0890890890890891 0.001900573454641858
0.09009009009009009 0.003589325811081241
0.09109109109109109 0.005803575821478311
0.0920920920920921 0.008545246036007335
0.09309309309309309 0.011817464885672983
0.0940940940940941 0.01562334429448527
0.09509509509509509 0.01996751647979512
0.0960960960960961 0.024855701588970127
0.0970970970970971 0.030292763239219294
0.0980980980980981 0.036284166088308034
0.0990990990990991 0.042834771134235186
0.10010010010010009 0.049948989081176745
0.1011011011011011 0.05763081343884455
0.1021021021021021 0.06588348734374026
0.1031031031031031 0.07470928056338993
0.1041041041041041 0.08411043765569984
0.10510510510510511 0.09408852468444957
0.1061061061061061 0.10464466139392173
0.10710710710710711 0.11577960920126168
0.10810810810810811 0.12749385723006632
0.1091091091091091 0.13978809554522972
0.11011011011011011 0.15266259518666056
0.1111111111111111 0.16611755476025178
0.11211211211211211 0.1801514602189536
0.11311311311311312 0.19477284633822162
0.11411411411411411 0.209973864733424
0.11511511511511512 0.2257576497690768
0.11611611611611611 0.24212231843434187
0.11711711711711711 0.2590784804747578
0.11811811811811812 0.27661613698959103
0.11911911911911911 0.29474014042103636
0.12012012012012012 0.3134500159395734
0.12112112112112113 0.33274548574865975
0.12212212212212212 0.3526268485654309
0.12312312312312312 0.3730934350320338
0.12412412412412413 0.39414452854544
0.12512512512512514 0.41577997212388235
0.12612612612612611 0.43799672261797634
0.12712712712712712 0.46079473349821887
0.12812812812812813 0.4841723864014079
0.12912912912912913 0.5081278810028769
0.13013013013013014 0.5326587820958828
0.13113113113113112 0.557762172491161
0.13213213213213212 0.5834408919932303
0.13313313313313313 0.6096876575962471
0.13413413413413414 0.6365032441378308
0.13513513513513514 0.6638847542780321
0.13613613613613612 0.691830744788968
0.13713713713713713 0.7203411645454126
0.13813813813813813 0.7494118612700832
0.13913913913913914 0.7790402623118802
0.14014014014014015 0.8092289161820848
0.14114114114114115 0.8399734486707164
0.14214214214214213 0.8712746211242336
0.14314314314314314 0.9031283682862742
0.14414414414414414 0.9355347427468301
0.14514514514514515 0.9684927986849395
0.14614614614614616 1.0020008443977708
0.14714714714714713 1.0360575808007593
0.14814814814814814 1.0706612396544584
0.14914914914914915 1.105809843912225
0.15015015015015015 1.1415026859118726
0.15115115115115116 1.1777373510004754
0.15215215215215216 1.2145142939301041
0.15315315315315314 1.2518282605426465
0.15415415415415415 1.2896774544055056
0.15515515515515516 1.3280646455236114
0.15615615615615616 1.3669847128946548
0.15715715715715717 1.406435473704298
0.15815815815815815 1.446414993779758
0.15915915915915915 1.4869221251747469
0.16016016016016016 1.527954993185159
0.16116116116116116 1.5695095979721305
0.16216216216216217 1.61158596112556
0.16316316316316315 1.654181610370505
0.16416416416416416 1.6972938680654008
0.16516516516516516 1.740921115164138
0.16616616616616617 1.7850610777244327
0.16716716716716717 1.8297127551457895
0.16816816816816815 1.8748724218684705
0.16916916916916916 1.9205405147372547
0.17017017017017017 1.96671272447416
0.17117117117117117 2.0133897012922777
0.17217217217217218 2.060566468839113
0.17317317317317318 2.1082431653849563
0.17417417417417416 2.1564193013076123
0.17517517517517517 2.205091194314243
0.17617617617617617 2.2542578712408132
0.17717717717717718 2.3039169245833286
0.1781781781781782 2.354067500143794
0.17917917917917917 2.4047078015544807
0.18018018018018017 2.4558333297472412
0.18118118118118118 2.5074489256628136
0.18218218218218218 2.559547474291843
0.1831831831831832 2.6121259478951555
0.1841841841841842 2.6651906584977345
0.18518518518518517 2.7187322542707646
0.18618618618618618 2.77275105124748
0.1871871871871872 2.8272458884361256
0.1881881881881882 2.8822143839077774
0.1891891891891892 2.9376553285997167
0.19019019019019018 2.9935672070383026
0.19119119119119118 3.04994643862631
0.1921921921921922 3.1067929058297077
0.1931931931931932 3.1641022825131917
0.1941941941941942 3.2218777523907365
0.19519519519519518 3.2801121267632527
0.1961961961961962 3.3388055517462196
0.1971971971971972 3.3979546948368986
0.1981981981981982 3.4575602250138955
0.1991991991991992 3.517617160112058
0.20020020020020018 3.5781250746438267
0.2012012012012012 3.639082623909098
0.2022022022022022 3.7004853995718827
0.2032032032032032 3.7623321783233004
0.2042042042042042 3.8246212627163283
0.20520520520520522 3.887349521548198
0.2062062062062062 3.9505166568934533
0.2072072072072072 4.0141189749634245
0.2082082082082082 4.078155568110286
0.2092092092092092 4.142623828187379
0.21021021021021022 4.207516874466361
0.2112112112112112 4.2728391051766055
0.2122122122122122 4.338585134355522
0.2132132132132132 4.404758396528339
0.21421421421421422 4.471343394867035
0.21521521521521522 4.538347522990385
0.21621621621621623 4.605766770064854
0.2172172172172172 4.673598076101565
0.2182182182182182 4.741839396959101
0.21921921921921922 4.810490160798006
0.22022022022022023 4.8795417545194395
0.22122122122122123 4.949000772234053
0.2222222222222222 5.018847386335865
0.22322322322322322 5.0891023728983935
0.22422422422422422 5.159751795388699
0.22522522522522523 5.2307855550175315
0.22622622622622623 5.302214846447068
0.2272272272272272 5.374024036892841
0.22822822822822822 5.446223599353788
0.22922922922922923 5.5187959599534615
0.23023023023023023 5.591744739321042
0.23123123123123124 5.665073167443425
0.23223223223223222 5.738782067449973
0.23323323323323322 5.812852569086082
0.23423423423423423 5.887279347116928
0.23523523523523523 5.962094690970468
0.23623623623623624 6.037259332580445
0.23723723723723725 6.112784100212965
0.23823823823823823 6.188669440168403
0.23923923923923923 6.264903751736477
0.24024024024024024 6.341496043502835
0.24124124124124124 6.418432320968671
0.24224224224224225 6.495721174897697
0.24324324324324323 6.573356198164566
0.24424424424424424 6.651337038886696
0.24524524524524524 6.729662055189263
0.24624624624624625 6.8083276562975925
0.24724724724724725 6.887335395600277
0.24824824824824826 6.966683131469045
0.24924924924924924 7.046370635569707
0.2502502502502503 7.126396574348249
0.25125125125125125 7.206762806013526
0.25225225225225223 7.287609612892439
0.25325325325325326 7.36851017206799
0.25425425425425424 7.449887118751282
0.2552552552552553 7.531608935313472
0.25625625625625625 7.613669998055135
0.25725725725725723 7.69603902971029
0.25825825825825827 7.7788200793931
0.25925925925925924 7.8619163147119
0.2602602602602603 7.945352394719452
0.26126126126126126 8.029143771210212
0.26226226226226224 8.113282969679597
0.26326326326326327 8.197780639032183
0.26426426426426425 8.282637255178336
0.2652652652652653 8.367857767142763
0.26626626626626626 8.45343298878319
0.26726726726726724 8.539398311532192
0.2682682682682683 8.62573157105228
0.26926926926926925 8.712436352571032
0.2702702702702703 8.799528957121135
0.27127127127127126 8.887015894575654
0.27227227227227224 8.974895672821747
0.2732732732732733 9.063175257828556
0.27427427427427425 9.151859006373668
0.2752752752752753 9.24095592554083
0.27627627627627627 9.330474858075332
0.2772772772772773 9.420422015406125
0.2782782782782783 9.510792106554955
0.27927927927927926 9.601604459826556
0.2802802802802803 9.69286066183905
0.28128128128128127 9.784576719885091
0.2822822822822823 9.876745405225828
0.2832832832832833 9.969383703446997
0.28428428428428426 10.06249616990296
0.2852852852852853 10.156094327794474
0.2862862862862863 10.250179100297625
0.2872872872872873 10.344765826932605
0.2882882882882883 10.439856475884431
0.28928928928928926 10.535457619329744
0.2902902902902903 10.631578719618787
0.2912912912912913 10.728229526876401
0.2922922922922923 10.825426063037959
0.2932932932932933 10.923141345243508
0.29429429429429427 11.021425859457619
0.2952952952952953 11.120261328993847
0.2962962962962963 11.219673697430451
0.2972972972972973 11.319648482391454
0.2982982982982983 11.42020599855584
0.29929929929929927 11.521356595425928
0.3003003003003003 11.623102348152887
0.3013013013013013 11.725439189854246
0.3023023023023023 11.828391833695145
0.3033033033033033 11.931957956420005
0.30430430430430433 12.036167780177193
0.3053053053053053 12.140973038302658
0.3063063063063063 12.246402821658718
0.3073073073073073 12.352493785223485
0.3083083083083083 12.459229656764652
0.30930930930930933 12.566608284992554
0.3103103103103103 12.674660570765017
0.3113113113113113 12.783357421212369
0.3123123123123123 12.892723268664312
0.3133133133133133 13.002766990835378
0.31431431431431434 13.1134837606019
0.3153153153153153 13.224890869204494
0.3163163163163163 13.336965159075634
0.3173173173173173 13.449730474135812
0.3183183183183183 13.5632014551768
0.31931931931931934 13.677369333080831
0.3203203203203203 13.79221763509068
0.3213213213213213 13.907791052369054
0.32232232232232233 14.024063210457332
0.3233233233233233 14.140982666058719
0.32432432432432434 14.258737670345
0.3253253253253253 14.377143015586647
0.3263263263263263 14.496272821679613
0.32732732732732733 14.616049078096378
0.3283283283283283 14.736662323843346
0.32932932932932935 14.857944310873961
0.3303303303303303 14.979954286813202
0.3313313313313313 15.102675652578343
0.33233233233233234 15.226139070831143
0.3333333333333333 15.350318062630341
0.33433433433433435 15.475230865397462
0.3353353353353353 15.600869401407609
0.3363363363363363 15.727238602803691
0.33733733733733734 15.854329931659743
0.3383383383383383 15.98214600585677
0.33933933933933935 16.1107126803925
0.34034034034034033 16.239979510220845
0.34134134134134136 16.370003189678723
0.34234234234234234 16.500745044264463
0.3433433433433433 16.632127239215983
0.34434434434434436 16.764397782164345
0.34534534534534533 16.897316616580724
0.34634634634634637 17.03096180836693
0.34734734734734735 17.165331905495037
0.3483483483483483 17.300414206396066
0.34934934934934936 17.436192201132545
0.35035035035035034 17.572740834089874
0.35135135135135137 17.70999609576598
0.35235235235235235 17.847923220274765
0.3533533533533533 17.986636053682762
0.35435435435435436 18.126030566994096
0.35535535535535534 18.266075008240016
0.3563563563563564 18.406934656032856
0.35735735735735735 18.548441794659023
0.35835835835835833 18.690636336370865
0.35935935935935936 18.833452187160734
0.36036036036036034 18.977197319421705
0.3613613613613614 19.121610309747012
0.36236236236236236 19.266500802004447
0.36336336336336333 19.4122156348952
0.36436436436436437 19.558578160971077
0.36536536536536535 19.70568088876862
0.3663663663663664 19.853418984610126
0.36736736736736736 20.001916645398214
0.3683683683683684 20.150967755372832
0.36936936936936937 20.300748725632506
0.37037037037037035 20.45113634621599
0.3713713713713714 20.602297843896505
0.37237237237237236 20.754082102550235
0.3733733733733734 20.906483706620143
0.3743743743743744 21.05982547738762
0.37537537537537535 21.21342374898422
0.3763763763763764 21.367834493511094
0.37737737737737737 21.52316297288375
0.3783783783783784 21.678623556053505
0.3793793793793794 21.83393904585446
0.38038038038038036 21.99177342716304
0.3813813813813814 22.14954141863704
0.38238238238238237 22.307800960046283
0.3833833833833834 22.466139256517067
0.3843843843843844 22.625945747925687
0.38538538538538536 22.786074661904223
0.3863863863863864 22.94698587510795
0.38738738738738737 23.10798670629514
0.3883883883883884 23.269435271670652
0.3893893893893894 23.432842955943297
0.39039039039039036 23.59607376838368
0.3913913913913914 23.759785875757835
0.3923923923923924 23.9238122993259
0.3933933933933934 24.088062461969532
0.3943943943943944 24.25470799172734
0.39539539539539537 24.42127963356613
0.3963963963963964 24.587524187985174
0.3973973973973974 24.75448299531989
0.3983983983983984 24.921812805968226
0.3993993993993994 25.091212901612927
0.40040040040040037 25.260382207587522
0.4014014014014014 25.429615873410945
0.4024024024024024 25.59965149726103
0.4034034034034034 25.769927708266486
0.4044044044044044 25.941079900100362
0.40540540540540543 26.11362150960847
0.4064064064064064 26.285494030406685
0.4074074074074074 26.458377831221988
0.4084084084084084 26.63163069018012
0.4094094094094094 26.805517228589746
0.41041041041041043 26.98014516785549
0.4114114114114114 27.155072718550695
0.4124124124124124 27.33068031080689
0.4134134134134134 27.50686699690479
0.4144144144144144 27.68314310288146
0.41541541541541543 27.859899695503
0.4164164164164164 28.037484211676368
0.4174174174174174 28.21619985431456
0.4184184184184184 28.39480887438753
0.4194194194194194 28.57311166606629
0.42042042042042044 28.752188756796134
0.4214214214214214 28.93234715979136
0.4224224224224224 29.114060964479865
0.42342342342342343 29.294037222713754
0.4244244244244244 29.475487246950706
0.42542542542542544 29.658159749427917
0.4264264264264264 29.840389955838152
0.4274274274274274 30.0225533725359
0.42842842842842843 30.206303554585904
0.4294294294294294 30.391259670284477
0.43043043043043044 30.575115984754127
0.4314314314314314 30.75882326962726
0.43243243243243246 30.94317177067324
0.43343343343343343 31.129581832242433
0.4344344344344344 31.315613444272568
0.43543543543543545 31.502829906051105
0.4364364364364364 31.689414631896618
0.43743743743743746 31.876485171625863
0.43843843843843844 32.06429241556076
0.4394394394394394 32.252518141159406
0.44044044044044045 32.44107721019418
0.44144144144144143 32.630893548586954
0.44244244244244246 32.82035972456536
0.44344344344344344 33.01071457499759
0.4444444444444444 33.199821761284866
0.44544544544544545 33.39021101423404
0.44644644644644643 33.582216660272046
0.44744744744744747 33.77322807907006
0.44844844844844844 33.96509393111495
0.4494494494494494 34.158368978750474
0.45045045045045046 34.350396454125466
0.45145145145145144 34.542934826958266
0.45245245245245247 34.73767455569595
0.45345345345345345 34.93124178628298
0.4544544544544544 35.12508857563151
0.45545545545545546 35.32140465297382
0.45645645645645644 35.51530006045932
0.4574574574574575 35.70985183146884
0.45845845845845845 35.90683533506364
0.45945945945945943 36.10184432714554
0.46046046046046046 36.297907571337795
0.46146146146146144 36.495901759942356
0.4624624624624625 36.6928135459313
0.46346346346346345 36.88996119232089
0.46446446446446443 37.08645361203535
0.46546546546546547 37.19209748744122
0.46646646646646645 37.38176491355016
0.4674674674674675 37.57298809628424
0.46846846846846846 37.76674035058003
0.4694694694694695 37.959441671795375
0.47047047047047047 38.155894770785906
0.47147147147147145 38.35229579624627
0.4724724724724725 38.54926769726274
0.47347347347347346 38.75227183867705
0.4744744744744745 38.95090773001577
0.4754754754754755 39.15135120115632
0.47647647647647645 39.358351442986724
0.4774774774774775 39.56021290710486
0.47847847847847846 39.766051357418675
0.4794794794794795 39.97875667294908
0.4804804804804805 40.18385757292711
0.48148148148148145 40.393969082013506
0.4824824824824825 40.60855789744001
0.48348348348348347 40.8170455852079
0.4844844844844845 41.03230633232824
0.4854854854854855 41.24908560685383
0.48648648648648646 41.46198294615626
0.4874874874874875 41.68249548596327
0.48848848848848847 41.901159466954425
0.4894894894894895 42.118438219195916
0.4904904904904905 42.343355691561385
0.49149149149149146 42.56351955094455
0.4924924924924925 42.784408141833445
0.4934934934934935 43.012948133297726
0.4944944944944945 43.2330890730932
0.4954954954954955 43.456929897664
0.4964964964964965 43.68811535657975
0.4974974974974975 43.906834231134034
0.4984984984984985 44.13271052375325
0.4994994994994995 44.361828282667965
0.5005005005005005 44.58064321406578
0.5015015015015015 44.80640464253418
0.5025025025025025 45.031693080733994
0.5035035035035035 45.2499991963033
0.5045045045045045 45.47402267941973
0.5055055055055055 45.6947246014046
0.5065065065065065 45.91054368236378
0.5075075075075075 46.13247626560198
0.5085085085085085 46.34724884634034
0.5095095095095095 46.5607634128395
0.5105105105105106 46.78017516292295
0.5115115115115115 46.98836883166773
0.5125125125125125 47.19978606633789
0.5135135135135135 47.414450478256605
0.5145145145145145 47.61771999316637
0.5155155155155156 47.82559785992614
0.5165165165165165 48.034229783486865
0.5175175175175175 48.23582866622445
0.5185185185185185 48.43911567972319
0.5195195195195195 48.64395981090776
0.5205205205205206 48.841643024533695
0.5215215215215215 49.04395890460286
0.5225225225225225 49.2440847563761
0.5235235235235235 49.43978185089421
0.5245245245245245 49.642338936021815
0.5255255255255256 49.83591037819044
0.5265265265265265 50.03292954379795
0.5275275275275275 50.230679449049305
0.5285285285285285 50.424230777641746
0.5295295295295295 50.62067786435767
0.5305305305305306 50.816427500606345
0.5315315315315315 51.01222898962231
0.5325325325325325 51.20428732728912
0.5335335335335335 51.40261650339075
0.5345345345345345 51.59537011261327
0.5355355355355356 51.79126571349479
0.5365365365365365 51.99037311420303
0.5375375375375375 52.18308578419113
0.5385385385385385 52.38523645341111
0.5395395395395395 52.579489343122724
0.5405405405405406 52.779541930631915
0.5415415415415415 52.97973477428489
0.5425425425425425 53.179373042932575
0.5435435435435435 53.38459595971384
0.5445445445445445 53.584604214542054
0.5455455455455456 53.7930861669526
0.5465465465465466 53.99453573789288
0.5475475475475475 54.20417051229874
0.5485485485485485 54.4120064100302
0.5495495495495496 54.620634825995594
0.5505505505505506 54.837640507412864
0.5515515515515516 55.044881343222315
0.5525525525525525 55.26499880951515
0.5535535535535535 55.47710536616249
0.5545545545545546 55.69641536013781
0.5555555555555556 55.91698355712638
0.5565565565565566 56.13590770753158
0.5575575575575575 56.36544530664336
0.5585585585585585 56.58340267948973
0.5595595595595596 56.81532593539587
0.5605605605605606 57.03914337787088
0.5615615615615616 57.2704588055767
0.5625625625625625 57.50340303027458
0.5635635635635635 57.732806155861695
0.5645645645645646 57.97597970127073
0.5655655655655656 58.202837129835636
0.5665665665665666 58.44580613843161
0.5675675675675675 58.68058036698425
0.5685685685685685 58.921399849461636
0.5695695695695696 59.16577770154256
0.5705705705705706 59.40403611860426
0.5715715715715716 59.658363260239426
0.5725725725725725 59.893437890134145
0.5735735735735735 60.14534512083728
0.5745745745745746 60.38952987602394
0.5755755755755756 60.63822205394804
0.5765765765765766 60.89213027182029
0.5775775775775776 61.13665512783946
0.5785785785785785 61.398542571302386
0.5795795795795796 61.6402918189847
0.5805805805805806 61.89816780495522
0.5815815815815816 62.14861578009618
0.5825825825825826 62.40187064413064
0.5835835835835835 62.661808245051155
0.5845845845845846 62.91010217781608
0.5855855855855856 63.175534316833534
0.5865865865865866 63.42224806206215
0.5875875875875876 63.68250481721794
0.5885885885885885 63.937338179207046
0.5895895895895896 64.19126809494252
0.5905905905905906 64.45420200340098
0.5915915915915916 64.70063647331301
0.5925925925925926 64.964889031255
0.5935935935935935 65.20929282085697
0.5945945945945946 65.46593488303526
0.5955955955955956 65.71580114080194
0.5965965965965966 65.96388374871978
0.5975975975975976 66.21865962770855
0.5985985985985985 66.45735059048042
0.5995995995995996 66.70835760424568
0.6006006006006006 66.94498000169368
0.6016016016016016 67.18601670424512
0.6026026026026026 67.4255340691904
0.6036036036036035 67.65614975763685
0.6046046046046046 67.89791520932418
0.6056056056056056 68.11765920366601
0.6066066066066066 68.35247539651961
0.6076076076076076 68.56942906602991
0.6086086086086087 68.79433550548421
0.6096096096096096 69.01114296086129
0.6106106106106106 69.22674548138028
0.6116116116116116 69.44301209673459
0.6126126126126126 69.65012408878916
0.6136136136136137 69.85863057629601
0.6146146146146146 70.06513310388334
0.6156156156156156 70.26575049653106
0.6166166166166166 70.47263757033615
0.6176176176176176 70.66640689295826
0.6186186186186187 70.87357303504267
0.6196196196196196 71.06166478149751
0.6206206206206206 71.26417527316435
0.6216216216216216 71.45264479884982
0.6226226226226226 71.65154269568299
0.6236236236236237 71.84047646724623
0.6246246246246246 72.03675372178968
0.6256256256256256 72.22574544790189
0.6266266266266266 72.42084893919044
0.6276276276276276 72.60763448273681
0.6286286286286287 72.80480715167093
0.6296296296296297 72.99018299332624
0.6306306306306306 73.18954678709895
0.6316316316316316 73.37423095305728
0.6326326326326326 73.57534021343527
0.6336336336336337 73.76051057747435
0.6346346346346347 73.96242199655002
0.6356356356356356 74.14965478613568
0.6366366366366366 74.35285592110024
0.6376376376376376 74.54222487028115
0.6386386386386387 74.74713281807124
0.6396396396396397 74.93825432147906
0.6406406406406406 75.14567548883778
0.6416416416416416 75.33821192923257
0.6426426426426426 75.5488499723426
0.6436436436436437 75.74305019015402
0.6446446446446447 75.95690623200571
0.6456456456456456 76.1527922073701
0.6466466466466466 76.36932620686086
0.6476476476476476 76.56736654282226
0.6486486486486487 76.786437485144
0.6496496496496497 76.986911837816
0.6506506506506506 77.20866506323166
0.6516516516516516 77.4115877750921
0.6526526526526526 77.63615061390699
0.6536536536536537 77.84133474665306
0.6546546546546547 78.06901225928455
0.6556556556556556 78.27645493880294
0.6566566566566566 78.5073446612594
0.6576576576576576 78.71711586479579
0.6586586586586587 78.95122439069725
0.6596596596596597 79.16338003442911
0.6606606606606606 79.40058920863066
0.6616616616616616 79.61529566407926
0.6626626626626626 79.85562393185393
0.6636636636636637 80.07289724482312
0.6646646646646647 80.31637526331075
0.6656656656656657 80.53620634074566
0.6666666666666666 80.78285712792368
0.6676676676676676 81.00519219199377
0.6686686686686687 81.25513904856369
0.6696696696696697 81.48044484129508
0.6706706706706707 81.73426251697897
0.6716716716716716 81.9626939593429
0.6726726726726726 82.22056509351982
0.6736736736736737 82.45211504779097
0.6746746746746747 82.71398642549926
0.6756756756756757 82.94866680296677
0.6766766766766766 83.21451848622439
0.6776776776776777 83.45229268841743
0.6786786786786787 83.72209369100891
0.6796796796796797 83.96290932429362
0.6806806806806807 84.23662527131869
0.6816816816816816 84.48040685258012
0.6826826826826827 84.7580042392741
0.6836836836836837 85.00468709320916
0.6846846846846847 85.28609704000301
0.6856856856856857 85.53560809806574
0.6866866866866866 85.8207337397796
0.6876876876876877 86.07299544990481
0.6886886886886887 86.36170433084942
0.6896896896896897 86.61663434915917
0.6906906906906907 86.90878320502854
0.6916916916916916 87.16626323200134
0.6926926926926927 87.4616743332579
0.6936936936936937 87.72151497534867
0.6946946946946947 88.02000866341666
0.6956956956956957 88.28160503424029
0.6966966966966966 88.58248466086846
0.6976976976976977 88.84537330996868
0.6986986986986987 89.14807782829868
0.6996996996996997 89.41198651731189
0.7007007007007007 89.71609079714929
0.7017017017017017 89.98083327973436
0.7027027027027027 90.28586524295271
0.7037037037037037 90.55120322749065
0.7047047047047047 90.85665645760659
0.7057057057057057 91.12227893486109
0.7067067067067067 91.42756089811999
0.7077077077077077 91.69275748499247
0.7087087087087087 91.99755562011264
0.7097097097097097 92.261706440002
0.7107107107107107 92.56549506250063
0.7117117117117117 92.82794036709603
0.7127127127127127 93.13010249991497
0.7137137137137137 93.39011328903166
0.7147147147147147 93.68905608605921
0.7157157157157157 93.94679626844675
0.7167167167167167 94.24148423027141
0.7177177177177178 94.49651753044527
0.7187187187187187 94.78586448408748
0.7197197197197197 95.03759614240509
0.7207207207207207 95.32070981260698
0.7217217217217217 95.56716656493737
0.7227227227227228 95.84464693116698
0.7237237237237237 96.08510076083262
0.7247247247247247 96.35667461487138
0.7257257257257257 96.5904497528565
0.7267267267267267 96.85522143572899
0.7277277277277278 97.08245110013229
0.7287287287287287 97.33783935092467
0.7297297297297297 97.56058728366654
0.7307307307307307 97.80600919905196
0.7317317317317317 98.0247514148611
0.7327327327327328 98.25984838328282
0.7337337337337337 98.47334132783229
0.7347347347347347 98.69990414431251
0.7357357357357357 98.90570489012664
0.7367367367367368 99.12711119956032
0.7377377377377378 99.32532096049
0.7387387387387387 99.54272129590237
0.7397397397397397 99.73357614322968
0.7407407407407407 99.94459708365777
0.7417417417417418 100.13205759099272
0.7427427427427428 100.33453831735491
0.7437437437437437 100.52245929433855
0.7447447447447447 100.7169660457553
0.7457457457457457 100.90649785673955
0.7467467467467468 101.09363686442697
0.7477477477477478 101.280083886544
0.7487487487487487 101.46624111547742
0.7497497497497497 101.64762866911158
0.7507507507507507 101.83634983838392
0.7517517517517518 102.01302699940726
0.7527527527527528 102.20535961037247
0.7537537537537538 102.37765813340805
0.7547547547547547 102.5662324340332
0.7557557557557557 102.74272296058774
0.7567567567567568 102.92640267023144
0.7577577577577578 103.10919042846305
0.7587587587587588 103.28814758060165
0.7597597597597597 103.47768052589646
0.7607607607607607 103.6522206549057
0.7617617617617618 103.83781438526975
0.7627627627627628 104.01931474916313
0.7637637637637638 104.20098909868223
0.7647647647647647 104.39003379297706
0.7657657657657657 104.56795769185813
0.7667667667667668 104.7633052739795
0.7677677677677678 104.93921063215323
0.7687687687687688 105.13023517425417
0.7697697697697697 105.31515324565015
0.7707707707707707 105.50204013137521
0.7717717717717718 105.69611931985835
0.7727727727727728 105.87903810839056
0.7737737737737738 106.07871919262048
0.7747747747747747 106.26149168006015
0.7757757757757757 106.45689060202437
0.7767767767767768 106.64961493487151
0.7777777777777778 106.84086195166934
0.7787787787787788 107.04358187892988
0.7797797797797797 107.23080243919043
0.7807807807807807 107.43744049016159
0.7817817817817818 107.62684822149797
0.7827827827827828 107.82874345819918
0.7837837837837838 108.02912053905413
0.7847847847847848 108.22646046392136
0.7857857857857857 108.43780066617188
0.7867867867867868 108.63113454740541
0.7877877877877878 108.84487367429702
0.7887887887887888 109.04323549764271
0.7897897897897898 109.25242349257559
0.7907907907907907 109.4630081654761
0.7917917917917918 109.66773859877652
0.7927927927927928 109.89053019838238
0.7937937937937938 110.09090001222846
