2.700000000000000000e+01 4.900000000000000000e+01 3.887695608960663879e-02 1.475717851424059816e-03
4.900000000000000000e+01 9.000000000000000000e+01 1.430789165617753385e-02 2.061798367232584289e-03
1.000000000000000000e+02 2.000000000000000000e+02 1.393792514809801854e-02 1.441168789473064663e-03
2.000000000000000000e+02 6.000000000000000000e+02 1.537911706019488324e-02 2.289461020437202725e-03
6.000000000000000000e+02 1.800000000000000000e+03 4.195545654128093882e-03 9.295255103665105026e-04
