# Bound on decaying dark matter from 1201.5902
# Columns: log10(m/eV) | log10(tau/s)
#
2.61377	24.9247
2.61552	24.9404
2.61727	24.9581
2.61903	24.9739
2.62078	24.9916
2.62253	25.0074
2.62429	25.0251
2.62604	25.0428
2.62779	25.0586
2.62955	25.0763
2.6313	25.096
2.63306	25.1196
2.63481	25.1413
2.63656	25.1649
2.63832	25.1866
2.64007	25.2102
2.64182	25.2319
2.64358	25.2555
2.64533	25.2772
2.64708	25.3008
2.64884	25.3028
2.65059	25.3028
2.65235	25.3028
2.6541	25.3028
2.65585	25.293
2.65761	25.2772
2.65936	25.2634
2.66111	25.2477
2.66287	25.2319
2.66462	25.2161
2.66637	25.2024
2.66813	25.1866
2.66988	25.1925
2.67339	25.2004
2.67514	25.2004
2.6769	25.2004
2.67865	25.2004
2.6804	25.2004
2.68216	25.1905
2.68391	25.1827
2.68566	25.1728
2.68742	25.163
2.68917	25.1531
2.69093	25.1433
2.69268	25.1354
2.69443	25.1256
2.69619	25.1157
2.69794	25.1059
2.7032	25.1728
2.70495	25.2201
2.70671	25.2674
2.70846	25.3146
2.71021	25.3639
2.71197	25.4111
2.71372	25.4131
2.71548	25.4131
2.71723	25.4131
2.71898	25.4131
2.72074	25.4072
2.72249	25.4013
2.72424	25.3934
2.726	25.3875
2.72775	25.3796
2.7295	25.3737
2.73126	25.3678
2.73301	25.3599
2.73477	25.354
2.73652	25.3481
2.73827	25.3402
2.74003	25.3343
2.74178	25.3284
2.74529	25.3619
2.74704	25.3973
2.74879	25.4328
2.75055	25.4682
2.7523	25.5057
2.75406	25.5411
2.75581	25.5766
2.75756	25.612
2.75932	25.6475
2.76107	25.6534
2.76282	25.6573
2.76458	25.6613
2.76808	25.6632
2.76984	25.6691
2.77335	25.6731
2.7751	25.675
2.77685	25.677
2.77861	25.679
2.78036	25.6829
2.78211	25.6869
2.78562	25.6908
2.78737	25.6928
2.78913	25.6967
2.79088	25.6987
2.79263	25.7006
2.79614	25.7065
2.79965	25.7105
2.8014	25.7144
2.80491	25.7184
2.80666	25.7223
2.81017	25.7262
2.81192	25.7302
2.81543	25.7341
2.81719	25.7381
2.82069	25.742
2.82245	25.7459
2.82595	25.7499
2.82771	25.7538
2.83121	25.7578
2.83297	25.7617
2.83823	25.7696
2.84174	25.7735
2.84524	25.7794
2.84875	25.7853
2.85401	25.7932
2.85752	25.7971
2.86103	25.8011
2.86453	25.807
2.86629	25.809
2.86804	25.8109
2.86979	25.8149
2.87155	25.8168
2.8733	25.8188
2.87856	25.8247
2.88032	25.8306
2.88207	25.8326
2.88382	25.8346
2.88558	25.8385
2.88733	25.8306
2.88908	25.8247
2.89084	25.8168
2.89259	25.8109
2.89434	25.8031
2.8961	25.7971
2.89785	25.7893
2.89961	25.7814
2.90136	25.7755
2.90311	25.7676
2.90487	25.7617
2.90662	25.7538
2.90837	25.7479
2.91013	25.74
2.91188	25.7322
2.91363	25.7262
2.91539	25.7184
2.91714	25.7125
2.9189	25.7046
2.92065	25.6987
2.9224	25.6908
2.92416	25.6849
2.92591	25.677
2.92766	25.6691
2.92942	25.6632
2.93117	25.6553
2.93292	25.6475
2.93468	25.6416
2.93643	25.6356
2.93819	25.6278
2.93994	25.6219
2.94169	25.614
2.94345	25.6061
2.9452	25.6002
2.94695	25.5923
2.94871	25.5864
2.95046	25.5785
2.95221	25.5726
2.95397	25.5647
2.95572	25.5588
2.95747	25.551
2.95923	25.5431
2.96098	25.5372
2.96274	25.5293
2.96449	25.5234
2.96624	25.5155
2.968	25.5096
2.96975	25.5017
2.9715	25.4938
2.97326	25.4879
2.97501	25.4801
2.97676	25.4742
2.97852	25.4663
2.98027	25.4604
2.98203	25.4525
2.98378	25.4466
2.98553	25.4387
2.98729	25.4308
2.98904	25.4249
2.99079	25.417
2.99255	25.4111
2.9943	25.4032
2.99605	25.4032
2.99781	25.6731
3.00307	25.677
3.00833	25.6829
3.01359	25.6888
3.0206	25.6947
3.03288	25.7065
3.04165	25.7125
3.04866	25.7184
3.05568	25.7243
3.0662	25.7341
3.08198	25.7499
3.09075	25.7578
3.10653	25.7715
3.12407	25.7873
3.14336	25.805
3.15563	25.8168
3.15914	25.8208
3.16089	26.5298
3.17492	26.5298
3.18369	26.5298
3.18544	26.5318
3.21175	26.5318
3.21526	26.5337
3.23981	26.5337
3.25208	26.5515
3.27313	26.581
3.2854	26.5987
3.29943	26.6184
3.30644	26.6283
3.31346	26.6322
3.32223	26.6342
3.33275	26.6361
3.33801	26.6361
3.34152	26.6283
3.34502	26.6204
3.34853	26.6105
3.35204	26.6027
3.35555	26.5928
3.35905	26.583
3.36256	26.5751
3.36607	26.5652
3.36957	26.5574
3.37133	26.5534
3.37659	26.5475
3.38536	26.5455
3.38711	26.5455
3.39062	26.5574
3.39413	26.5889
3.39588	26.6066
3.39763	26.6224
3.39939	26.6361
3.40114	26.6539
3.40289	26.6696
3.40465	26.6873
3.4064	26.7031
3.40815	26.7189
3.40991	26.7346
3.41166	26.7504
3.41342	26.7681
3.41517	26.7779
3.41692	26.7779
3.42043	26.776
3.42394	25.9015
3.42744	25.9015
3.43095	25.9015
3.43621	25.9015
3.44147	25.9015
3.44849	25.9015
3.45199	25.9015
3.4555	26.4766
3.46076	26.9985
3.46252	27.1797
3.46427	27.1797
3.46602	27.1758
3.46953	27.16
3.47304	27.1443
3.47655	27.1305
3.48181	27.1108
3.48707	27.0891
3.49408	27.0596
3.5046	27.0399
3.51162	27.0281
3.51512	27.0162
3.51863	27.0064
3.52039	27.0005
3.52565	26.9847
3.53091	26.969
3.53441	26.9591
3.53792	26.9493
3.54318	26.9355
3.54669	26.9257
3.5502	26.9178
3.55195	26.9119
3.5537	26.9079
3.55721	26.9079
3.55897	27.4495
3.56072	27.4495
3.56423	27.4456
3.56598	27.4279
3.56773	27.4101
3.56949	27.3924
3.57124	27.3727
3.58001	27.2841
3.58352	27.2486
3.58527	27.2329
3.59053	27.1777
3.59579	27.1246
3.5993	27.0891
3.60105	27.0694
3.60281	27.0556
3.61508	27.0576
3.63262	27.0596
3.64489	27.0596
3.65541	27.0458
3.66769	27.032
3.67646	27.0202
3.68698	27.0084
3.6975	26.9946
3.70802	26.969
3.7203	26.9335
3.72731	26.9158
3.73433	26.8981
3.73959	26.8823
3.7466	26.8607
3.75362	26.839
3.75712	26.8291
3.75888	26.8232
3.76063	26.8193
3.76238	26.8134
3.76414	26.8075
3.76765	26.7976
3.77115	26.7878
3.77466	26.7799
3.77817	26.772
3.78167	26.7622
3.78518	26.7543
3.78869	26.7464
3.7922	26.7386
3.79395	26.7326
3.79746	26.7248
3.79921	26.7169
3.80623	26.709
3.81499	26.6992
3.82552	26.6893
3.83428	26.6854
3.84656	26.6834
3.86409	26.6834
3.87462	26.6873
3.87988	26.6893
3.88689	26.6913
3.8904	26.6893
3.90794	26.6696
3.92021	26.6539
3.92898	26.642
3.93775	26.6243
3.94476	26.6066
3.95353	26.5908
3.9623	26.5731
3.96756	26.5593
3.97457	26.5416
3.98334	26.5199
3.99211	26.4983
3.99912	26.4806
4.00789	26.4589
4.01841	26.4353
4.02893	26.4097
4.0377	26.39
4.04472	26.3742
4.04822	26.3722
4.05524	26.3801
4.05875	26.384
4.06225	26.388
4.06576	26.3919
4.06927	26.3978
4.07453	26.4037
4.07804	26.4077
4.0868	26.4136
4.09557	26.4195
4.10083	26.4234
4.10609	26.4274
4.1096	26.4274
4.11486	26.4254
4.12538	26.4215
4.13766	26.4175
4.1552	26.4097
4.16922	26.4018
4.19553	26.386
4.20254	26.3821
4.2306	26.3762
4.24989	26.3722
4.29198	26.3644
4.30951	26.3604
4.31477	26.3565
4.32705	26.3486
4.33582	26.3427
4.34459	26.3368
4.3516	26.3309
4.36037	26.325
4.3744	26.3151
4.38141	26.3053
4.38492	26.2974
4.38843	26.2895
4.39544	26.2797
4.40772	26.256
4.41648	26.2403
4.42174	26.2285
4.42876	26.2088
4.43577	26.1891
4.44279	26.1674
4.4463	26.1576
4.45156	26.1457
4.46032	26.1339
4.47085	26.1201
4.47961	26.1064
4.49014	26.0886
4.50416	26.0729
4.51819	26.0512
4.5217	26.0473
4.53047	26.0492
4.54099	26.0512
4.55151	26.0532
4.56203	26.0551
4.57256	26.0571
4.57431	26.0591
4.57606	26.0807
4.57782	26.1044
4.57957	26.126
4.58132	26.1477
4.58308	26.1694
4.58483	26.193
4.58834	26.2363
4.5936	26.3013
4.59886	26.3624
4.60412	26.4234
4.60938	26.4865
4.61464	26.5495
4.6199	26.6145
4.62516	26.6814
4.63043	26.7464
4.63569	26.8055
4.64095	26.8508
4.64621	26.8941
4.65147	26.9375
4.65673	26.9828
4.66199	27.0241
4.66725	27.0596
4.67251	27.095
4.67777	27.1305
4.68303	27.1541
4.69005	27.1837
4.69706	27.2132
4.70583	27.2506
4.71635	27.2821
4.72512	27.3038
4.73389	27.3274
4.74266	27.3392
4.75142	27.353
4.76019	27.3668
4.76896	27.3767
4.79176	27.3826
4.80579	27.3845
4.80754	27.3826
4.81631	27.3688
4.83209	27.3432
4.84437	27.3235
4.85664	27.2939
4.86716	27.2644
4.87593	27.2427
4.88119	27.229
4.8847	27.2191
4.88645	27.2112
4.88821	27.2014
